dia,mes,dia_update,cant_positivos,inc_positivos,cant_activos,inc_activos,cant_defunciones,inc_defunciones,cant_sospechosos,inc_sospechosos,cant_recuperados,inc_recuperados,tasa_letalidad,inc_letalidad,cant_camas,inc_camas,municipio_mas_positivos,semaforo,prom_defunciones,prom_acumulados,prom_recuperados,chart_acumulados_title,chart_letalidad_title,chart_recuperados_title,chart_defunciones_title,chart_positivos_title,defunciones_title,camas_title,cant_defunciones_MZO,inc_defunciones_MZO,porc_defunciones_MZO,porc_width_def_MZO,value_now_def_MZO,cant_defunciones_TEC,inc_defunciones_TEC,porc_defunciones_TEC,porc_width_def_TEC,value_now_def_TEC,cant_defunciones_VILLA,inc_defunciones_VILLA,porc_defunciones_VILLA,porc_width_def_VILLA,value_now_def_VILLA,cant_defunciones_COL,inc_defunciones_COL,porc_defunciones_COL,porc_width_def_COL,value_now_def_COL,cant_defunciones_CUA,inc_defunciones_CUA,porc_defunciones_CUA,porc_width_def_CUA,value_now_def_CUA,cant_defunciones_ARM,inc_defunciones_ARM,porc_defunciones_ARM,porc_width_def_ARM,value_now_def_ARM,cant_defunciones_COQ,inc_defunciones_COQ,porc_defunciones_COQ,porc_width_def_COQ,value_now_def_COQ,cant_defunciones_MIN,inc_defunciones_MIN,porc_defunciones_MIN,porc_width_def_MIN,value_now_def_MIN,cant_defunciones_IXT,inc_defunciones_IXT,porc_defunciones_IXT,porc_width_def_IXT,value_now_def_IXT,cant_defunciones_COM,inc_defunciones_COM,porc_defunciones_COM,porc_width_def_COM,value_now_def_COM,activos_title,cant_activos_MZO,inc_activos_MZO,porc_activos_MZO,porc_width_act_MZO,value_now_act_MZO,cant_activos_TEC,inc_activos_TEC,porc_activos_TEC,porc_width_act_TEC,value_now_act_TEC,cant_activos_VILLA,inc_activos_VILLA,porc_activos_VILLA,porc_width_act_VILLA,value_now_act_VILLA,cant_activos_COL,inc_activos_COL,porc_activos_COL,porc_width_act_COL,value_now_act_COL,cant_activos_CUA,inc_activos_CUA,porc_activos_CUA,porc_width_act_CUA,value_now_act_CUA,cant_activos_ARM,inc_activos_ARM,porc_activos_ARM,porc_width_act_ARM,value_now_act_ARM,cant_activos_COQ,inc_activos_COQ,porc_activos_COQ,porc_width_act_COQ,value_now_act_COQ,cant_activos_MIN,inc_activos_MIN,porc_activos_MIN,porc_width_act_MIN,value_now_act_MIN,cant_activos_IXT,inc_activos_IXT,porc_activos_IXT,porc_width_act_IXT,value_now_act_IXT,cant_activos_COM,inc_activos_COM,porc_activos_COM,porc_width_act_COM,value_now_act_COM,positivos_title,cant_positivos_MZO,inc_positivos_MZO,porc_positivos_MZO,porc_width_pos_MZO,value_now_pos_MZO,cant_positivos_TEC,inc_positivos_TEC,porc_positivos_TEC,porc_width_pos_TEC,value_now_pos_TEC,cant_positivos_VILLA,inc_positivos_VILLA,porc_positivos_VILLA,porc_width_pos_VILLA,value_now_pos_VILLA,cant_positivos_COL,inc_positivos_COL,porc_positivos_COL,porc_width_pos_COL,value_now_pos_COL,cant_positivos_CUA,inc_positivos_CUA,porc_positivos_CUA,porc_width_pos_CUA,value_now_pos_CUA,cant_positivos_ARM,inc_positivos_ARM,porc_positivos_ARM,porc_width_pos_ARM,value_now_pos_ARM,cant_positivos_COQ,inc_positivos_COQ,porc_positivos_COQ,porc_width_pos_COQ,value_now_pos_COQ,cant_positivos_MIN,inc_positivos_MIN,porc_positivos_MIN,porc_width_pos_MIN,value_now_pos_MIN,cant_positivos_IXT,inc_positivos_IXT,porc_positivos_IXT,porc_width_pos_IXT,value_now_pos_IXT,cant_positivos_COM,inc_positivos_COM,porc_positivos_COM,porc_width_pos_COM,value_now_pos_COM,url_youtube,url_reporte,porc_tot_activos_MZO,porc_tot_activos_TEC,porc_tot_activos_VILLA,porc_tot_activos_COL,cant_tot_activos_MZO,cant_tot_activos_TEC,cant_tot_activos_VILLA,cant_tot_activos_COL,date,lugar_camas_general,lugar_camas_ventilador,municipios_acum_chart,valeur,camas_general,leyenda_camas_general,camas_ventilador,leyenda_camas_ventilador,pie,cant_negativos,inc_negativos,cant_vacunados,inc_vacunados,hgm_ocupacion_general,hru_ocupacion_general,mzo_ocupacion_general,hgz10_ocupacion_general,dmto_ocupacion_general,hgz1_ocupacion_general,hgtdjfrg_ocupacion_general,hgsmft_ocupacion_general,hgm_ocupacion_ventilador,hru_ocupacion_ventilador,mzo_ocupacion_ventilador,hgz10_ocupacion_ventilador,dmto_ocupacion_ventilador,hgz1_ocupacion_ventilador,hgtdjfrg_ocupacion_ventilador,hgsmft_ocupacion_ventilador
3,Marzo,3 de Marzo,9993,23,239,-6,1157,6,43,-16,8691,23,11.58,0.03,N/D,N/D,Manzanillo +9,AMARILLO,4.0,36.4,30.8,Casos positivos acumulados. Para el día de hoy:,Tasa de letalidad en casos positivos acumulados. Para el día de hoy:,Personas recuperadas para el día de hoy: +,Defunciones para el día de hoy: +,Casos positivos acumulados para el día de hoy: +,"Defunciones totales, hoy: +",** Camas disponibles al,354,0,30.59,width: 31%,31,149,0,12.87,width: 13%,13,205,0,17.71,width: 18%,18,294,6,25.41,width: 25%,25,50,0,4.32,width: 4%,4,28,0,2.42,width: 2%,2,26,0,2.24,width: 2%,2,7,0,0.60,width: 1%,1,16,0,1.38,width: 1%,1,28,0,2.42,width: 2%,2,"Casos activos totales, hoy: ",80,0,33.47,width: 33%,33,18,0,7.53,width: 8%,8,48,1,20.08,width: 20%,20,69,-5,28.87,width: 29%,29,13,-1,5.43,width: 5%,5,1,0,0.41,width: 0%,0,5,0,2.09,width: 2%,2,1,-1,0.41,width: 0%,0,1,0,0.41,width: 0%,0,3,0,1.25,width: 1%,1,"Casos positivos acumulados por municipio, para el día de hoy: +",2799,9,39.13,width: 39%,39,1309,3,13.04,width: 13%,13,2282,5,21.73,width: 22%,22,2661,6,26.08,width: 26%,26,321,0,0.00,width: 0%,0,159,0,0.00,width: 0%,0,171,0,0.00,width: 0%,0,56,0,0.00,width: 0%,0,114,0,0.00,width: 0%,0,121,0,0.00,width: 0%,0,https://www.youtube.com/watch?v=xf7-49PP_6Y,http://admiweb.col.gob.mx/archivos_prensa/banco_img/file_604063cb48a31_reporte_web_covid19_030321.pdf,28.01,13.10,22.84,26.63,2799,1309,2282,2661,TRUE,4/33,4/33,"[""Mzo. 39.13%"",""Tecomán 13.04%"",""V. de A. 21.73%"",""Colima 26.08%"",""Cuauh 0%"",""Armería 0%"",""Coqui 0%"",""Mina 0%"",""Ixtla 0%"",""Comala 0%""]","[9,3,5,6,0,0,0,0,0,0]",80%,width: 80%;,85%,width: 85%;,"[2799,1309,2282,2661]",10350,+76,2633580,+50145,45,14,0,16,0,26,0,13,40,80,0,54,100,48,0,33
